UserID,Pur1,Pur2,Pur3,Rec1,Rec2,Rec3,Rec4,Rec5
3261.0,INVERTER,IPAD,KITCHEN APPLIANCES,CAMERA,MICROWAVE,ENTERTAINMENT,LIFESTYLE,HEALTH
3262.0,INVERTER,IPAD,LAPTOP,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH
3263.0,INVERTER,IPAD,LIFECARE,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,LIFESTYLE
3264.0,INVERTER,IPAD,LIFESTYLE,CAMERA,MICROWAVE,ENTERTAINMENT,HEALTH,ATTA MAKER
3265.0,INVERTER,IPAD,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,ATTA MAKER
3266.0,INVERTER,IPAD,MOBILE,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH
3267.0,INVERTER,IPAD,SPORT,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH
3268.0,INVERTER,IPAD,TABLET,MICROWAVE,ENTERTAINMENT,CAMERA,LIFESTYLE,FURNITURE
3269.0,INVERTER,IPAD,TRAVEL,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH
3270.0,INVERTER,IPAD,TREATMENT,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3271.0,INVERTER,IPAD,TV,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH
3272.0,INVERTER,IPAD,WASHING MACHINE,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH
3273.0,INVERTER,IPAD,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES,DESKTOP
3274.0,INVERTER,IPAD,WATER PURIFIER,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH
3275.0,INVERTER,KITCHEN APPLIANCES,KITCHEN APPLIANCES,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
3276.0,INVERTER,KITCHEN APPLIANCES,LAPTOP,WATCH,AIR PURIFIER,TABLET,DESKTOP,LIFESTYLE
3277.0,INVERTER,KITCHEN APPLIANCES,LIFECARE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
3278.0,INVERTER,KITCHEN APPLIANCES,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,DESKTOP,LIFECARE
3279.0,INVERTER,KITCHEN APPLIANCES,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
3280.0,INVERTER,KITCHEN APPLIANCES,MOBILE,WATCH,TABLET,AIR PURIFIER,DESKTOP,LIFESTYLE
3281.0,INVERTER,KITCHEN APPLIANCES,SPORT,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
3282.0,INVERTER,KITCHEN APPLIANCES,TABLET,WATCH,AIR PURIFIER,LIFESTYLE,DESKTOP,LIFECARE
3283.0,INVERTER,KITCHEN APPLIANCES,TRAVEL,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
3284.0,INVERTER,KITCHEN APPLIANCES,TREATMENT,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
3285.0,INVERTER,KITCHEN APPLIANCES,TV,WATCH,AIR PURIFIER,TABLET,DESKTOP,LIFESTYLE
3286.0,INVERTER,KITCHEN APPLIANCES,WASHING MACHINE,WATCH,AIR PURIFIER,TABLET,DESKTOP,LIFESTYLE
3287.0,INVERTER,KITCHEN APPLIANCES,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP,LIFECARE
3288.0,INVERTER,KITCHEN APPLIANCES,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
3289.0,INVERTER,LAPTOP,LAPTOP,MICROWAVE,SPORT,TREATMENT,TRAVEL,WATER PURIFIER
3290.0,INVERTER,LAPTOP,LIFECARE,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3291.0,INVERTER,LAPTOP,LIFESTYLE,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3292.0,INVERTER,LAPTOP,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
3293.0,INVERTER,LAPTOP,MOBILE,MICROWAVE,SPORT,TREATMENT,TRAVEL,WATER PURIFIER
3294.0,INVERTER,LAPTOP,SPORT,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3295.0,INVERTER,LAPTOP,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFESTYLE
3296.0,INVERTER,LAPTOP,TRAVEL,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3297.0,INVERTER,LAPTOP,TREATMENT,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3298.0,INVERTER,LAPTOP,TV,MICROWAVE,SPORT,WATER PURIFIER,TRAVEL,TREATMENT
3299.0,INVERTER,LAPTOP,WASHING MACHINE,MICROWAVE,SPORT,TREATMENT,TRAVEL,WATER PURIFIER
3300.0,INVERTER,LAPTOP,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFESTYLE
3301.0,INVERTER,LAPTOP,WATER PURIFIER,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3302.0,INVERTER,LIFECARE,LIFECARE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3303.0,INVERTER,LIFECARE,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3304.0,INVERTER,LIFECARE,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
3305.0,INVERTER,LIFECARE,MOBILE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3306.0,INVERTER,LIFECARE,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3307.0,INVERTER,LIFECARE,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3308.0,INVERTER,LIFECARE,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3309.0,INVERTER,LIFECARE,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3310.0,INVERTER,LIFECARE,TV,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3311.0,INVERTER,LIFECARE,WASHING MACHINE,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3312.0,INVERTER,LIFECARE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3313.0,INVERTER,LIFECARE,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3314.0,INVERTER,LIFESTYLE,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3315.0,INVERTER,LIFESTYLE,MICROWAVE,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,HEALTH
3316.0,INVERTER,LIFESTYLE,MOBILE,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3317.0,INVERTER,LIFESTYLE,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3318.0,INVERTER,LIFESTYLE,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFECARE
3319.0,INVERTER,LIFESTYLE,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3320.0,INVERTER,LIFESTYLE,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3321.0,INVERTER,LIFESTYLE,TV,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3322.0,INVERTER,LIFESTYLE,WASHING MACHINE,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3323.0,INVERTER,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFECARE
3324.0,INVERTER,LIFESTYLE,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3325.0,INVERTER,MICROWAVE,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
3326.0,INVERTER,MICROWAVE,MOBILE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
3327.0,INVERTER,MICROWAVE,SPORT,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
3328.0,INVERTER,MICROWAVE,TABLET,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
3329.0,INVERTER,MICROWAVE,TRAVEL,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
3330.0,INVERTER,MICROWAVE,TREATMENT,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
3331.0,INVERTER,MICROWAVE,TV,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
3332.0,INVERTER,MICROWAVE,WASHING MACHINE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
3333.0,INVERTER,MICROWAVE,WATCH,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,LIFESTYLE
3334.0,INVERTER,MICROWAVE,WATER PURIFIER,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
3335.0,INVERTER,MOBILE,MOBILE,MICROWAVE,SPORT,TREATMENT,TRAVEL,LIFECARE
3336.0,INVERTER,MOBILE,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3337.0,INVERTER,MOBILE,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFESTYLE
3338.0,INVERTER,MOBILE,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3339.0,INVERTER,MOBILE,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3340.0,INVERTER,MOBILE,TV,MICROWAVE,SPORT,TRAVEL,TREATMENT,WATER PURIFIER
3341.0,INVERTER,MOBILE,WASHING MACHINE,MICROWAVE,SPORT,TREATMENT,TRAVEL,AIR COOLER
3342.0,INVERTER,MOBILE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFESTYLE
3343.0,INVERTER,MOBILE,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3344.0,INVERTER,SPORT,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3345.0,INVERTER,SPORT,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3346.0,INVERTER,SPORT,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3347.0,INVERTER,SPORT,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3348.0,INVERTER,SPORT,TV,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3349.0,INVERTER,SPORT,WASHING MACHINE,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3350.0,INVERTER,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3351.0,INVERTER,SPORT,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3352.0,INVERTER,TABLET,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3353.0,INVERTER,TABLET,TRAVEL,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3354.0,INVERTER,TABLET,TREATMENT,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3355.0,INVERTER,TABLET,TV,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFESTYLE
3356.0,INVERTER,TABLET,WASHING MACHINE,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFESTYLE
3357.0,INVERTER,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP,LIFECARE
3358.0,INVERTER,TABLET,WATER PURIFIER,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3359.0,INVERTER,TRAVEL,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3360.0,INVERTER,TRAVEL,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3361.0,INVERTER,TRAVEL,TV,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3362.0,INVERTER,TRAVEL,WASHING MACHINE,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3363.0,INVERTER,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3364.0,INVERTER,TRAVEL,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3365.0,INVERTER,TREATMENT,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3366.0,INVERTER,TREATMENT,TV,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3367.0,INVERTER,TREATMENT,WASHING MACHINE,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3368.0,INVERTER,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3369.0,INVERTER,TREATMENT,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3370.0,INVERTER,TV,TV,MICROWAVE,SPORT,TRAVEL,TREATMENT,WATER PURIFIER
3371.0,INVERTER,TV,WASHING MACHINE,MICROWAVE,SPORT,TRAVEL,TREATMENT,WATER PURIFIER
3372.0,INVERTER,TV,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFESTYLE
3373.0,INVERTER,TV,WATER PURIFIER,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3374.0,INVERTER,WASHING MACHINE,WASHING MACHINE,MICROWAVE,SPORT,TREATMENT,TRAVEL,LIFECARE
3375.0,INVERTER,WASHING MACHINE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFESTYLE
3376.0,INVERTER,WASHING MACHINE,WATER PURIFIER,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
3377.0,INVERTER,WATCH,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3378.0,INVERTER,WATCH,WATER PURIFIER,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3379.0,INVERTER,WATER PURIFIER,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
3380.0,IPAD,IPAD,IPAD,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3381.0,IPAD,IPAD,KITCHEN APPLIANCES,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3382.0,IPAD,IPAD,LAPTOP,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3383.0,IPAD,IPAD,LIFECARE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3384.0,IPAD,IPAD,LIFESTYLE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3385.0,IPAD,IPAD,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,ATTA MAKER
3386.0,IPAD,IPAD,MOBILE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3387.0,IPAD,IPAD,SPORT,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3388.0,IPAD,IPAD,TABLET,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3389.0,IPAD,IPAD,TRAVEL,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3390.0,IPAD,IPAD,TREATMENT,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3391.0,IPAD,IPAD,TV,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3392.0,IPAD,IPAD,WASHING MACHINE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3393.0,IPAD,IPAD,WATCH,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3394.0,IPAD,IPAD,WATER PURIFIER,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3395.0,IPAD,KITCHEN APPLIANCES,KITCHEN APPLIANCES,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
3396.0,IPAD,KITCHEN APPLIANCES,LAPTOP,CAMERA,MICROWAVE,ENTERTAINMENT,LIFESTYLE,WATCH
3397.0,IPAD,KITCHEN APPLIANCES,LIFECARE,WATCH,LIFESTYLE,CAMERA,TABLET,AIR PURIFIER
3398.0,IPAD,KITCHEN APPLIANCES,LIFESTYLE,WATCH,CAMERA,TABLET,AIR PURIFIER,ENTERTAINMENT
3399.0,IPAD,KITCHEN APPLIANCES,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,LIFESTYLE
3400.0,IPAD,KITCHEN APPLIANCES,MOBILE,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
3401.0,IPAD,KITCHEN APPLIANCES,SPORT,WATCH,CAMERA,LIFESTYLE,TABLET,AIR PURIFIER
3402.0,IPAD,KITCHEN APPLIANCES,TABLET,WATCH,LIFESTYLE,AIR PURIFIER,DESKTOP,AIR COOLER
3403.0,IPAD,KITCHEN APPLIANCES,TRAVEL,WATCH,CAMERA,LIFESTYLE,TABLET,AIR PURIFIER
3404.0,IPAD,KITCHEN APPLIANCES,TREATMENT,WATCH,CAMERA,LIFESTYLE,TABLET,AIR PURIFIER
3405.0,IPAD,KITCHEN APPLIANCES,TV,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
3406.0,IPAD,KITCHEN APPLIANCES,WASHING MACHINE,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
3407.0,IPAD,KITCHEN APPLIANCES,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP,AIR COOLER
3408.0,IPAD,KITCHEN APPLIANCES,WATER PURIFIER,WATCH,CAMERA,LIFESTYLE,TABLET,AIR PURIFIER
3409.0,IPAD,LAPTOP,LAPTOP,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3410.0,IPAD,LAPTOP,LIFECARE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3411.0,IPAD,LAPTOP,LIFESTYLE,CAMERA,MICROWAVE,ENTERTAINMENT,HEALTH,FURNITURE
3412.0,IPAD,LAPTOP,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,ATTA MAKER
3413.0,IPAD,LAPTOP,MOBILE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3414.0,IPAD,LAPTOP,SPORT,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3415.0,IPAD,LAPTOP,TABLET,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,FURNITURE
3416.0,IPAD,LAPTOP,TRAVEL,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3417.0,IPAD,LAPTOP,TREATMENT,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3418.0,IPAD,LAPTOP,TV,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3419.0,IPAD,LAPTOP,WASHING MACHINE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3420.0,IPAD,LAPTOP,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES,DESKTOP
3421.0,IPAD,LAPTOP,WATER PURIFIER,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3422.0,IPAD,LIFECARE,LIFECARE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
3423.0,IPAD,LIFECARE,LIFESTYLE,CAMERA,WATCH,ENTERTAINMENT,MICROWAVE,TABLET
3424.0,IPAD,LIFECARE,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,LIFESTYLE
3425.0,IPAD,LIFECARE,MOBILE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3426.0,IPAD,LIFECARE,SPORT,CAMERA,WATCH,MICROWAVE,ENTERTAINMENT,LIFESTYLE
3427.0,IPAD,LIFECARE,TABLET,WATCH,LIFESTYLE,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3428.0,IPAD,LIFECARE,TRAVEL,CAMERA,MICROWAVE,WATCH,ENTERTAINMENT,LIFESTYLE
3429.0,IPAD,LIFECARE,TREATMENT,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
3430.0,IPAD,LIFECARE,TV,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3431.0,IPAD,LIFECARE,WASHING MACHINE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3432.0,IPAD,LIFECARE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES,DESKTOP
3433.0,IPAD,LIFECARE,WATER PURIFIER,CAMERA,WATCH,MICROWAVE,ENTERTAINMENT,LIFESTYLE
3434.0,IPAD,LIFESTYLE,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3435.0,IPAD,LIFESTYLE,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,ATTA MAKER
3436.0,IPAD,LIFESTYLE,MOBILE,CAMERA,MICROWAVE,ENTERTAINMENT,HEALTH,FURNITURE
3437.0,IPAD,LIFESTYLE,SPORT,CAMERA,WATCH,ENTERTAINMENT,MICROWAVE,TABLET
3438.0,IPAD,LIFESTYLE,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,CAMERA,DESKTOP
3439.0,IPAD,LIFESTYLE,TRAVEL,CAMERA,WATCH,ENTERTAINMENT,MICROWAVE,TABLET
3440.0,IPAD,LIFESTYLE,TREATMENT,CAMERA,WATCH,ENTERTAINMENT,MICROWAVE,TABLET
3441.0,IPAD,LIFESTYLE,TV,CAMERA,MICROWAVE,ENTERTAINMENT,HEALTH,FURNITURE
3442.0,IPAD,LIFESTYLE,WASHING MACHINE,CAMERA,MICROWAVE,ENTERTAINMENT,HEALTH,FURNITURE
3443.0,IPAD,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,AIR COOLER
3444.0,IPAD,LIFESTYLE,WATER PURIFIER,CAMERA,WATCH,ENTERTAINMENT,MICROWAVE,TABLET
3445.0,IPAD,MICROWAVE,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,ATTA MAKER
3446.0,IPAD,MICROWAVE,MOBILE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,ATTA MAKER
3447.0,IPAD,MICROWAVE,SPORT,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,LIFESTYLE
3448.0,IPAD,MICROWAVE,TABLET,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,LIFESTYLE
3449.0,IPAD,MICROWAVE,TRAVEL,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,LIFESTYLE
3450.0,IPAD,MICROWAVE,TREATMENT,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,LIFESTYLE
3451.0,IPAD,MICROWAVE,TV,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,ATTA MAKER
3452.0,IPAD,MICROWAVE,WASHING MACHINE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,ATTA MAKER
3453.0,IPAD,MICROWAVE,WATCH,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,LIFESTYLE
3454.0,IPAD,MICROWAVE,WATER PURIFIER,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,LIFESTYLE
3455.0,IPAD,MOBILE,MOBILE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3456.0,IPAD,MOBILE,SPORT,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3457.0,IPAD,MOBILE,TABLET,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
3458.0,IPAD,MOBILE,TRAVEL,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3459.0,IPAD,MOBILE,TREATMENT,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3460.0,IPAD,MOBILE,TV,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3461.0,IPAD,MOBILE,WASHING MACHINE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
3462.0,IPAD,MOBILE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES,DESKTOP
3463.0,IPAD,MOBILE,WATER PURIFIER,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3464.0,IPAD,SPORT,SPORT,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
3465.0,IPAD,SPORT,TABLET,WATCH,LIFESTYLE,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3466.0,IPAD,SPORT,TRAVEL,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
3467.0,IPAD,SPORT,TREATMENT,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
3468.0,IPAD,SPORT,TV,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3469.0,IPAD,SPORT,WASHING MACHINE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
3470.0,IPAD,SPORT,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES,DESKTOP
3471.0,IPAD,SPORT,WATER PURIFIER,CAMERA,WATCH,MICROWAVE,ENTERTAINMENT,LIFESTYLE
3472.0,IPAD,TABLET,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
3473.0,IPAD,TABLET,TRAVEL,WATCH,LIFESTYLE,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3474.0,IPAD,TABLET,TREATMENT,WATCH,LIFESTYLE,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
3475.0,IPAD,TABLET,TV,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
